year	countrycode	eeacellcode	classkey	class	specieskey	species	occurrences	mincoordinateuncertaintyinmeters	mintemporaluncertainty	classcount
2022	DE	1kmE4185N3160	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2022	DE	1kmE4187N2994	359	Mammalia	5218786	Procyon lotor	6	25.0	86400	21001
2022	DE	1kmE4187N3034	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4192N3028	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4193N3088	359	Mammalia	5218786	Procyon lotor	1	35.0	86400	21001
2022	DE	1kmE4194N3026	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4197N3073	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4197N3174	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4198N3220	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4201N2867	359	Mammalia	5218786	Procyon lotor	1	9.0	1	21001
2022	DE	1kmE4202N2888	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4203N3004	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4204N3001	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4205N3095	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4207N3154	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4211N2867	359	Mammalia	5218786	Procyon lotor	1	26582.0	1	21001
2022	DE	1kmE4213N3051	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4213N3220	359	Mammalia	5218786	Procyon lotor	1	532.0	60	21001
2022	DE	1kmE4214N3125	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4215N2956	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4215N3047	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4215N3224	359	Mammalia	5218786	Procyon lotor	1	573.0	86400	21001
2022	DE	1kmE4217N3224	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4220N2979	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4223N2952	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4225N2929	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4225N2958	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4225N2995	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4227N3199	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4228N3002	359	Mammalia	5218786	Procyon lotor	1	1000.0	60	21001
2022	DE	1kmE4228N3038	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4228N3207	359	Mammalia	5218786	Procyon lotor	1	101.0	86400	21001
2022	DE	1kmE4229N3052	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4229N3202	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4230N2969	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4230N2994	359	Mammalia	5218786	Procyon lotor	1	8.0	60	21001
2022	DE	1kmE4230N2995	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4231N3004	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4231N3068	359	Mammalia	5218786	Procyon lotor	1	20687.0	1	21001
2022	DE	1kmE4231N3226	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4232N3076	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4232N3226	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4232N3232	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4233N3076	359	Mammalia	5218786	Procyon lotor	1	5.0	1	21001
2022	DE	1kmE4233N3224	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4233N3226	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4235N3004	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4236N2962	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4237N3044	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4238N3044	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4239N3019	359	Mammalia	5218786	Procyon lotor	1	61.0	60	21001
2022	DE	1kmE4240N3077	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4241N2962	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4241N3079	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4242N2997	359	Mammalia	5218786	Procyon lotor	1	373.0	1	21001
2022	DE	1kmE4243N2998	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4243N3232	359	Mammalia	5218786	Procyon lotor	4	25.0	86400	21001
2022	DE	1kmE4244N2959	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4244N2998	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4245N3196	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4246N3038	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4248N3037	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4251N2993	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4253N3229	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4254N2977	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4255N3141	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4255N3212	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4258N3226	359	Mammalia	5218786	Procyon lotor	4	2.0	1	21001
2022	DE	1kmE4259N3191	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4260N2857	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4260N2858	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4260N3189	359	Mammalia	5218786	Procyon lotor	4	250.0	86400	21001
2022	DE	1kmE4261N2903	359	Mammalia	5218786	Procyon lotor	1	16.0	86400	21001
2022	DE	1kmE4263N3088	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4263N3337	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4266N2866	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4267N2997	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4267N3128	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4267N3129	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4268N2848	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2022	DE	1kmE4268N3126	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4268N3161	359	Mammalia	5218786	Procyon lotor	1	30.0	86400	21001
2022	DE	1kmE4271N3134	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2022	DE	1kmE4271N3179	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2022	DK	1kmE4271N3733	359	Mammalia	5218786	Procyon lotor	1	0.5	86400	21001
2022	DE	1kmE4273N2825	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4273N3147	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2022	DE	1kmE4275N2860	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4275N2868	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4276N2860	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4276N2862	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4277N2862	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4277N2865	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4277N3182	359	Mammalia	5218786	Procyon lotor	1	28.0	1	21001
2022	DE	1kmE4277N3189	359	Mammalia	5218786	Procyon lotor	1	31.0	60	21001
2022	DE	1kmE4279N3136	359	Mammalia	5218786	Procyon lotor	1	3236.0	1	21001
2022	DE	1kmE4281N2869	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4282N3132	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4282N3133	359	Mammalia	5218786	Procyon lotor	1	736.0	1	21001
2022	DE	1kmE4283N2910	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4283N3115	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4283N3131	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4283N3132	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4283N3134	359	Mammalia	5218786	Procyon lotor	1	49.0	60	21001
2022	DE	1kmE4283N3284	359	Mammalia	5218786	Procyon lotor	1	14.0	86400	21001
2022	DE	1kmE4284N2836	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4284N3131	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2022	DE	1kmE4284N3132	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4284N3133	359	Mammalia	5218786	Procyon lotor	2	25.0	86400	21001
2022	DE	1kmE4285N3114	359	Mammalia	5218786	Procyon lotor	9	250.0	86400	21001
2022	DE	1kmE4285N3132	359	Mammalia	5218786	Procyon lotor	19	3.0	86400	21001
2022	DE	1kmE4285N3133	359	Mammalia	5218786	Procyon lotor	5	5.0	86400	21001
2022	DE	1kmE4285N3135	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4285N3228	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4286N3114	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4286N3131	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4286N3132	359	Mammalia	5218786	Procyon lotor	4	50.0	60	21001
2022	DE	1kmE4286N3133	359	Mammalia	5218786	Procyon lotor	3	7.0	1	21001
2022	DE	1kmE4286N3219	359	Mammalia	5218786	Procyon lotor	4	25.0	86400	21001
2022	DE	1kmE4288N3066	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4288N3159	359	Mammalia	5218786	Procyon lotor	1	129.0	86400	21001
2022	DE	1kmE4289N3211	359	Mammalia	5218786	Procyon lotor	84	25.0	86400	21001
2022	DE	1kmE4290N3133	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2022	DE	1kmE4291N3128	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4291N3129	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4292N3087	359	Mammalia	5218786	Procyon lotor	5	250.0	86400	21001
2022	DE	1kmE4292N3088	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4292N3266	359	Mammalia	5218786	Procyon lotor	1	26004.0	1	21001
2022	DE	1kmE4294N3136	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4296N3048	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4296N3168	359	Mammalia	5218786	Procyon lotor	1	218.0	60	21001
2022	DE	1kmE4297N3187	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4297N3251	359	Mammalia	5218786	Procyon lotor	3	5.0	86400	21001
2022	DE	1kmE4299N3146	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4299N3209	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2022	DE	1kmE4300N3123	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4301N3157	359	Mammalia	5218786	Procyon lotor	1	26196.0	60	21001
2022	DE	1kmE4301N3248	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4303N2836	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4303N3245	359	Mammalia	5218786	Procyon lotor	2	22.0	1	21001
2022	DE	1kmE4304N2894	359	Mammalia	5218786	Procyon lotor	1	14.0	86400	21001
2022	DE	1kmE4304N2985	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4304N3217	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4305N3142	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4305N3214	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4305N3222	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4305N3227	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4306N2975	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4306N3218	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4306N3219	359	Mammalia	5218786	Procyon lotor	17	250.0	86400	21001
2022	DE	1kmE4307N3203	359	Mammalia	5218786	Procyon lotor	1	26164.0	60	21001
2022	DE	1kmE4307N3219	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4307N3229	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4308N3319	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4309N3140	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4311N3137	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4311N3209	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4311N3210	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4312N3349	359	Mammalia	5218786	Procyon lotor	1	28.0	86400	21001
2022	DE	1kmE4313N3155	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4313N3219	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4314N3143	359	Mammalia	5218786	Procyon lotor	1	50.0	1	21001
2022	DE	1kmE4314N3156	359	Mammalia	5218786	Procyon lotor	1	6.0	86400	21001
2022	DE	1kmE4314N3227	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4315N3156	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4315N3167	359	Mammalia	5218786	Procyon lotor	2	30.0	60	21001
2022	DE	1kmE4315N3228	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2022	DE	1kmE4316N3028	359	Mammalia	5218786	Procyon lotor	1	1365.0	3600	21001
2022	DE	1kmE4316N3163	359	Mammalia	5218786	Procyon lotor	1	11002.0	60	21001
2022	DE	1kmE4316N3167	359	Mammalia	5218786	Procyon lotor	1	661.0	60	21001
2022	DE	1kmE4316N3187	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4317N3152	359	Mammalia	5218786	Procyon lotor	2	15.0	86400	21001
2022	DE	1kmE4317N3180	359	Mammalia	5218786	Procyon lotor	1	62.0	60	21001
2022	DE	1kmE4318N3259	359	Mammalia	5218786	Procyon lotor	1	13.0	86400	21001
2022	DE	1kmE4320N3170	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4321N2845	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4325N3274	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4326N3223	359	Mammalia	5218786	Procyon lotor	1	729.0	1	21001
2022	DE	1kmE4327N2892	359	Mammalia	5218786	Procyon lotor	1	488.0	60	21001
2022	DE	1kmE4328N2852	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4331N3262	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4334N2983	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4339N3210	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4340N3233	359	Mammalia	5218786	Procyon lotor	1	26068.0	60	21001
2022	DE	1kmE4340N3338	359	Mammalia	5218786	Procyon lotor	1	300.0	86400	21001
2022	DE	1kmE4342N3188	359	Mammalia	5218786	Procyon lotor	1	12.0	1	21001
2022	DE	1kmE4344N3263	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4348N3187	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4349N3380	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4353N3239	359	Mammalia	5218786	Procyon lotor	1	25.0	1	21001
2022	DE	1kmE4354N3221	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4354N3226	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4356N3239	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4358N3193	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4360N3240	359	Mammalia	5218786	Procyon lotor	1	90.0	1	21001
2022	DE	1kmE4361N3429	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4361N3430	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4366N3125	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4366N3170	359	Mammalia	5218786	Procyon lotor	1	29.0	86400	21001
2022	DE	1kmE4366N3258	359	Mammalia	5218786	Procyon lotor	1	15.0	60	21001
2022	DE	1kmE4367N3418	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4367N3421	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4368N3174	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4368N3189	359	Mammalia	5218786	Procyon lotor	1	581.0	1	21001
2022	DE	1kmE4368N3356	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2022	DE	1kmE4368N3414	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4368N3422	359	Mammalia	5218786	Procyon lotor	3	250.0	86400	21001
2022	DE	1kmE4369N3248	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4369N3259	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2022	DE	1kmE4369N3350	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2022	DE	1kmE4370N3226	359	Mammalia	5218786	Procyon lotor	1	15.0	60	21001
2022	DE	1kmE4370N3251	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4370N3255	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4372N3254	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4375N3350	359	Mammalia	5218786	Procyon lotor	1	14.0	86400	21001
2022	DE	1kmE4376N3260	359	Mammalia	5218786	Procyon lotor	2	12.0	1	21001
2022	DE	1kmE4377N3383	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4378N3348	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2022	DE	1kmE4379N3183	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4383N3338	359	Mammalia	5218786	Procyon lotor	2	5.0	86400	21001
2022	DE	1kmE4383N3347	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4383N3380	359	Mammalia	5218786	Procyon lotor	1	16.0	86400	21001
2022	DE	1kmE4386N3224	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2022	DE	1kmE4387N3412	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4390N3340	359	Mammalia	5218786	Procyon lotor	1	3.0	86400	21001
2022	DE	1kmE4394N3201	359	Mammalia	5218786	Procyon lotor	1	26100.0	60	21001
2022	DE	1kmE4396N3239	359	Mammalia	5218786	Procyon lotor	1	8.0	1	21001
2022	DE	1kmE4396N3340	359	Mammalia	5218786	Procyon lotor	1	25.0	86400	21001
2022	DE	1kmE4397N3175	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	DE	1kmE4397N3340	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4416N3327	359	Mammalia	5218786	Procyon lotor	2	4.0	86400	21001
2022	DE	1kmE4419N3329	359	Mammalia	5218786	Procyon lotor	4	6.0	86400	21001
2022	DE	1kmE4420N3294	359	Mammalia	5218786	Procyon lotor	1	3661.0	60	21001
2022	DE	1kmE4422N3069	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
2022	DE	1kmE4423N3324	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4426N3325	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4427N3318	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4427N3321	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4429N3325	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DK	1kmE4430N3517	359	Mammalia	5218786	Procyon lotor	1	0.5	86400	21001
2022	DE	1kmE4433N3085	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2022	DE	1kmE4438N3183	359	Mammalia	5218786	Procyon lotor	3	250.0	86400	21001
2022	DK	1kmE4444N3526	359	Mammalia	5218786	Procyon lotor	1	11100.0	86400	21001
2022	DE	1kmE4446N3280	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4447N3248	359	Mammalia	5218786	Procyon lotor	2	3.0	1	21001
2022	DE	1kmE4454N3194	359	Mammalia	5218786	Procyon lotor	1	1000.0	60	21001
2022	DE	1kmE4455N3194	359	Mammalia	5218786	Procyon lotor	1	15.0	1	21001
2022	DE	1kmE4457N2897	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4457N3263	359	Mammalia	5218786	Procyon lotor	1	3.0	1	21001
2022	DE	1kmE4458N3304	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4459N3302	359	Mammalia	5218786	Procyon lotor	1	4.0	1	21001
2022	DE	1kmE4463N3410	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4464N3410	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	IT	1kmE4466N2268	359	Mammalia	5218786	Procyon lotor	1	360.0	60	21001
2022	DE	1kmE4466N3103	359	Mammalia	5218786	Procyon lotor	1	9.0	1	21001
2022	DE	1kmE4471N3141	359	Mammalia	5218786	Procyon lotor	1	5.0	1	21001
2022	DE	1kmE4471N3373	359	Mammalia	5218786	Procyon lotor	1	565.0	86400	21001
2022	DE	1kmE4472N3140	359	Mammalia	5218786	Procyon lotor	1	5.0	60	21001
2022	DE	1kmE4472N3298	359	Mammalia	5218786	Procyon lotor	1	5.0	86400	21001
2022	DE	1kmE4475N3196	359	Mammalia	5218786	Procyon lotor	1	24.0	60	21001
2022	DE	1kmE4476N3355	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4480N3142	359	Mammalia	5218786	Procyon lotor	1	177.0	1	21001
2022	DE	1kmE4482N3142	359	Mammalia	5218786	Procyon lotor	1	451.0	60	21001
2022	DE	1kmE4483N3138	359	Mammalia	5218786	Procyon lotor	1	61.0	60	21001
2022	DE	1kmE4484N3138	359	Mammalia	5218786	Procyon lotor	1	1000.0	1	21001
2022	DE	1kmE4485N3136	359	Mammalia	5218786	Procyon lotor	1	15.0	86400	21001
2022	DE	1kmE4485N3137	359	Mammalia	5218786	Procyon lotor	3	8.0	1	21001
2022	DE	1kmE4485N3138	359	Mammalia	5218786	Procyon lotor	7	26.0	1	21001
2022	DE	1kmE4488N3135	359	Mammalia	5218786	Procyon lotor	1	111.0	1	21001
2022	DE	1kmE4488N3200	359	Mammalia	5218786	Procyon lotor	1	100.0	86400	21001
2022	DE	1kmE4488N3254	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	IT	1kmE4492N2275	359	Mammalia	5218786	Procyon lotor	1	244.0	60	21001
2022	DE	1kmE4499N3111	359	Mammalia	5218786	Procyon lotor	1	33.0	60	21001
2022	DE	1kmE4500N3283	359	Mammalia	5218786	Procyon lotor	1	7.0	86400	21001
2022	DE	1kmE4503N3103	359	Mammalia	5218786	Procyon lotor	1	24.0	60	21001
2022	DE	1kmE4504N3104	359	Mammalia	5218786	Procyon lotor	2	86.0	1	21001
2022	DE	1kmE4504N3253	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4504N3376	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4505N3401	359	Mammalia	5218786	Procyon lotor	1	56.0	86400	21001
2022	DE	1kmE4507N3375	359	Mammalia	5218786	Procyon lotor	1	31.0	86400	21001
2022	DE	1kmE4509N3108	359	Mammalia	5218786	Procyon lotor	1	44.0	60	21001
2022	DE	1kmE4509N3111	359	Mammalia	5218786	Procyon lotor	1	8.0	1	21001
2022	DE	1kmE4510N3419	359	Mammalia	5218786	Procyon lotor	1	4.0	86400	21001
2022	CZ	1kmE4511N3004	359	Mammalia	5218786	Procyon lotor	1	1000.0	86400	21001
2022	DE	1kmE4516N3110	359	Mammalia	5218786	Procyon lotor	1	25.0	60	21001
2022	DE	1kmE4516N3299	359	Mammalia	5218786	Procyon lotor	1	401.0	1	21001
2022	DE	1kmE4517N3110	359	Mammalia	5218786	Procyon lotor	2	36.0	60	21001
2022	DE	1kmE4524N3153	359	Mammalia	5218786	Procyon lotor	1	16.0	86400	21001
2022	DE	1kmE4525N3088	359	Mammalia	5218786	Procyon lotor	1	250.0	86400	21001
2022	DE	1kmE4526N3085	359	Mammalia	5218786	Procyon lotor	2	250.0	86400	21001
